order_id,order_date,amount,product_id
7910,2022-11-06,592.12,249
7911,2021-07-29,865.82,258
7912,2022-10-11,116.37,610
7913,2023-08-03,899.72,568
7914,2023-06-02,543.8,664
7915,2020-10-27,186.21,912
7916,2023-03-18,722.65,894
7917,2022-07-19,942.57,959
7918,2022-06-06,497.93,857
7919,2021-05-19,658.07,213
7920,2022-02-21,254.27,499
7921,2025-04-25,687.75,429
7922,2020-06-30,995.4,798
7923,2020-12-25,925.96,173
7924,2021-03-30,994.84,114
7925,2020-05-14,91.34,344
7926,2024-07-01,63.94,250
7927,2025-03-21,745.67,149
7928,2023-10-05,572.69,505
7929,2020-02-04,730.38,736
7930,2020-12-18,235.65,289
7931,2022-06-30,169.98,240
7932,2024-09-30,479.78,379
7933,2022-09-21,540.62,619
7934,2024-01-20,397.82,477
7935,2023-06-03,409.83,315
7936,2024-02-15,635.12,888
7937,2021-10-15,639.03,905
7938,2025-03-08,334.32,615
7939,2022-08-29,557.59,275
7940,2022-05-27,918.0,519
7941,2024-11-06,799.09,835
7942,2020-10-10,779.18,418
7943,2020-10-02,587.7,232
7944,2021-11-12,828.1,240
7945,2023-06-27,842.24,859
7946,2020-02-14,397.67,403
7947,2022-11-16,911.63,662
7948,2021-02-07,152.29,409
7949,2020-07-03,828.59,916
7950,2020-10-13,363.03,489
7951,2021-06-01,643.02,134
7952,2023-06-06,636.12,709
7953,2021-01-16,844.17,954
7954,2021-02-28,176.62,947
7955,2022-01-13,522.42,299
7956,2021-03-29,374.5,155
7957,2023-08-27,932.18,713
7958,2022-07-02,406.62,914
7959,2021-02-01,295.52,608
7960,2022-03-11,853.96,765
7961,2022-03-20,781.92,729
7962,2024-04-15,611.03,213
7963,2022-12-15,532.14,718
7964,2024-01-13,552.48,144
7965,2022-07-05,676.34,959
7966,2025-01-03,478.57,891
7967,2023-06-23,12.61,299
7968,2024-01-26,919.63,150
7969,2021-07-22,644.17,959
7970,2023-06-26,199.79,923
7971,2022-08-20,37.37,991
7972,2024-07-09,137.66,750
7973,2021-09-23,810.7,613
7974,2023-11-21,423.75,634
7975,2020-01-02,185.06,302
7976,2023-06-22,806.58,476
7977,2023-09-23,524.36,582
7978,2024-05-24,393.31,925
7979,2023-10-22,33.82,863
7980,2022-07-27,459.77,309
7981,2024-09-07,989.1,190
7982,2023-06-03,461.02,409
7983,2025-03-11,329.22,440
7984,2023-09-27,346.66,300
7985,2020-10-04,339.9,368
7986,2021-10-31,211.26,915
7987,2022-09-26,803.93,887
7988,2021-12-03,307.04,218
7989,2021-10-04,778.75,265
7990,2023-03-12,43.21,246
7991,2022-11-01,98.55,930
7992,2021-07-19,410.89,644
7993,2024-09-04,419.36,785
7994,2023-01-17,777.95,579
7995,2021-05-07,844.77,827
7996,2020-06-12,604.94,562
7997,2021-07-11,50.45,561
7998,2021-05-12,582.24,993
7999,2023-02-22,703.22,436
8000,2022-03-05,65.69,239
8001,2021-08-31,202.71,211
8002,2023-06-05,101.13,403
8003,2021-09-10,566.11,263
8004,2025-02-16,67.89,660
8005,2021-02-26,807.21,561
8006,2022-08-27,706.26,942
8007,2022-08-19,750.91,178
8008,2023-03-23,862.47,629
8009,2022-10-14,592.77,713
8010,2020-11-12,762.8,851
8011,2024-02-20,127.91,411
8012,2023-05-29,188.66,439
8013,2024-07-20,382.76,526
8014,2020-11-12,715.61,918
8015,2023-04-10,360.04,425
8016,2023-01-11,195.35,938
8017,2022-07-02,569.23,773
8018,2021-08-23,769.98,962
8019,2022-09-07,279.74,910
8020,2020-12-29,710.62,486
8021,2020-06-01,553.52,170
8022,2020-08-18,42.95,806
8023,2022-06-19,593.76,554
8024,2023-07-12,736.21,660
8025,2022-02-23,454.57,287
8026,2025-03-15,351.59,252
8027,2023-04-17,733.52,887
8028,2023-05-14,635.91,685
8029,2021-11-03,804.7,382
8030,2022-06-05,129.76,978
8031,2020-10-22,65.19,664
8032,2024-10-30,778.98,125
8033,2020-01-03,374.64,841
8034,2023-06-15,591.47,566
8035,2021-12-05,22.65,743
8036,2024-09-04,398.34,714
8037,2024-11-12,922.79,425
8038,2022-03-06,207.96,486
8039,2025-01-14,302.44,366
8040,2021-01-11,613.39,284
8041,2022-10-26,206.29,795
8042,2022-01-26,785.58,645
8043,2023-01-23,207.13,437
8044,2020-08-01,775.01,215
8045,2024-04-12,731.8,632
8046,2022-05-10,758.51,305
8047,2020-08-26,909.99,854
8048,2021-12-30,128.98,701
8049,2022-07-24,876.18,515
8050,2023-07-30,415.41,281
8051,2023-05-18,892.09,782
8052,2024-08-05,708.46,958
8053,2022-11-05,68.88,957
8054,2021-10-08,653.33,843
8055,2021-08-21,393.48,906
8056,2023-09-16,676.99,428
8057,2021-08-29,110.52,566
8058,2023-11-30,181.89,599
8059,2021-01-01,296.2,768
8060,2021-11-18,252.95,485
8061,2023-04-24,262.49,651
8062,2023-03-03,702.53,553
8063,2025-01-11,248.98,709
8064,2020-04-25,726.26,517
8065,2022-11-05,242.25,310
8066,2025-03-08,183.62,128
8067,2021-11-11,157.08,444
8068,2022-11-03,186.56,521
8069,2021-04-01,650.86,965
8070,2020-04-30,203.67,900
8071,2020-01-21,563.45,711
8072,2024-07-09,275.43,651
8073,2022-03-25,680.93,489
8074,2022-05-01,952.64,563
8075,2023-06-01,553.14,768
8076,2020-01-25,69.1,988
8077,2020-08-08,328.51,758
8078,2024-12-26,304.15,696
8079,2020-04-27,470.29,922
8080,2025-03-21,235.28,331
8081,2025-03-08,232.18,966
8082,2021-02-05,577.06,773
8083,2020-03-09,767.58,604
8084,2025-03-29,860.63,524
8085,2021-05-21,956.85,590
8086,2024-02-15,951.9,506
8087,2021-12-12,672.05,385
8088,2022-12-16,991.86,490
8089,2023-01-13,879.9,110
8090,2023-02-07,378.38,321
8091,2022-02-01,440.45,594
8092,2024-02-24,440.96,402
8093,2024-09-20,883.44,496
8094,2022-04-13,688.47,314
8095,2023-11-08,28.0,282
8096,2020-06-16,521.78,996
8097,2022-10-24,213.42,220
8098,2023-02-25,106.66,991
8099,2024-01-22,314.45,673
8100,2022-01-01,313.33,577
8101,2024-01-04,617.35,495
8102,2023-09-26,483.46,444
8103,2020-08-19,315.16,490
8104,2024-03-23,834.46,655
8105,2021-05-25,620.27,581
8106,2021-09-24,117.3,713
8107,2024-08-24,69.13,933
8108,2022-01-31,71.15,386
8109,2024-02-13,968.27,389
8110,2023-06-12,384.2,608
8111,2024-08-28,336.81,450
8112,2022-12-25,238.7,210
8113,2024-07-09,487.6,637
8114,2023-04-12,28.43,511
8115,2020-02-07,788.99,560
8116,2022-09-01,303.07,551
8117,2023-10-23,13.01,350
8118,2021-11-27,821.59,907
8119,2022-06-21,66.89,160
8120,2025-02-04,81.56,106
8121,2024-05-27,157.73,194
8122,2021-12-08,213.29,956
8123,2022-05-03,339.26,710
8124,2020-03-20,945.43,535
8125,2023-02-15,723.78,697
8126,2024-04-30,454.4,542
8127,2022-10-08,497.71,680
8128,2022-01-11,468.64,105
8129,2021-07-27,121.11,650
8130,2025-02-07,914.5,588
8131,2022-07-31,603.51,467
8132,2023-07-08,546.1,882
8133,2021-06-07,471.68,407
8134,2022-02-26,841.07,810
8135,2022-06-29,962.48,475
8136,2021-03-13,978.74,434
8137,2022-02-12,777.9,439
8138,2021-11-09,643.77,615
8139,2024-05-05,148.74,895
8140,2023-06-01,76.31,965
8141,2021-09-01,187.9,364
8142,2022-01-17,585.76,603
8143,2020-03-21,239.25,250
8144,2020-05-26,106.26,187
8145,2020-07-04,169.3,541
8146,2021-09-28,108.28,509
8147,2024-10-19,638.06,804
8148,2024-05-23,129.96,473
8149,2024-03-31,738.47,763
8150,2023-08-06,897.19,114
8151,2022-12-23,439.25,495
8152,2022-05-19,321.61,520
8153,2022-07-01,546.98,571
8154,2023-03-20,584.13,143
8155,2024-03-17,106.99,961
8156,2023-01-21,593.89,373
8157,2022-02-09,279.73,802
8158,2023-07-22,391.93,842
8159,2025-04-14,556.97,685
8160,2024-11-24,59.03,615
8161,2025-02-07,391.33,897
8162,2023-07-16,586.7,786
8163,2024-03-02,617.23,454
8164,2024-05-05,507.19,534
8165,2021-10-24,858.52,809
8166,2021-07-28,965.09,274
8167,2021-10-10,578.55,798
8168,2020-08-21,743.05,680
8169,2024-12-08,273.66,811
8170,2024-11-15,256.73,400
8171,2023-11-09,526.3,361
8172,2023-08-27,374.9,611
8173,2024-09-08,40.72,501
8174,2022-10-31,441.5,552
8175,2021-03-19,10.42,121
8176,2021-06-16,835.94,924
8177,2023-11-29,168.78,348
8178,2023-07-11,683.99,289
8179,2021-04-01,490.37,657
8180,2024-08-24,12.78,702
8181,2023-02-16,65.86,234
8182,2023-08-12,305.02,282
8183,2024-04-03,778.75,558
8184,2024-05-26,581.8,161
8185,2021-11-22,294.67,721
8186,2024-08-22,797.93,376
8187,2020-12-19,216.19,198
8188,2021-07-20,552.56,433
8189,2022-08-13,296.26,255
8190,2020-11-18,539.83,294
8191,2021-07-03,482.27,225
8192,2020-04-24,401.69,476
8193,2024-08-04,523.49,763
8194,2023-05-15,646.17,465
8195,2024-12-30,562.25,483
8196,2020-05-31,166.41,910
8197,2022-06-09,390.31,252
8198,2020-10-17,775.11,676
8199,2021-08-24,824.93,972
8200,2021-11-01,720.75,398
8201,2022-07-24,362.55,392
8202,2022-10-11,961.83,261
8203,2022-09-14,14.77,803
8204,2020-11-19,795.5,911
8205,2024-06-05,212.82,182
8206,2020-04-10,77.43,644
8207,2020-01-18,544.32,949
8208,2021-02-18,858.6,741
8209,2021-11-02,392.45,207
8210,2023-05-29,958.93,803
8211,2022-09-04,767.22,832
8212,2024-07-12,119.1,519
8213,2022-12-25,42.62,458
8214,2024-11-24,946.95,977
8215,2021-11-17,404.3,679
8216,2025-02-14,43.71,859
8217,2024-01-08,342.34,808
8218,2020-06-03,169.12,785
8219,2022-11-30,606.46,981
8220,2020-11-06,342.43,813
8221,2020-10-04,575.63,688
8222,2021-05-28,257.28,670
8223,2020-07-01,142.3,241
8224,2024-03-24,892.48,401
8225,2023-12-10,961.79,628
8226,2023-05-23,216.13,570
8227,2020-02-28,247.53,693
8228,2023-06-09,932.48,884
8229,2024-01-09,740.58,470
8230,2023-02-21,345.43,522
8231,2022-09-14,114.37,459
8232,2020-01-29,511.35,854
8233,2024-11-11,26.18,595
8234,2020-02-17,723.2,183
8235,2021-05-14,343.77,332
8236,2024-03-01,887.63,917
8237,2023-09-25,990.2,881
8238,2024-09-27,94.02,936
8239,2024-04-19,380.06,920
8240,2024-09-13,556.88,729
8241,2021-08-20,487.23,347
8242,2024-09-08,556.1,711
8243,2022-10-18,428.84,151
8244,2022-08-09,67.59,351
8245,2023-10-15,897.49,584
8246,2022-03-25,597.68,602
8247,2021-01-28,195.6,495
8248,2024-12-19,164.37,462
8249,2023-02-17,65.43,910
8250,2023-12-19,86.86,460
8251,2021-07-17,371.53,860
8252,2023-03-29,364.9,580
8253,2020-10-04,191.09,172
8254,2020-05-14,275.0,804
8255,2020-07-15,129.55,303
8256,2022-09-11,341.65,663
8257,2023-06-11,785.35,458
8258,2020-04-06,174.8,354
8259,2025-01-07,873.49,971
8260,2024-10-10,810.03,954
8261,2024-02-14,194.53,447
8262,2023-02-26,223.82,644
8263,2022-06-29,286.94,858
8264,2024-02-01,661.52,430
8265,2023-11-17,661.62,244
8266,2021-04-09,133.35,667
8267,2021-01-07,819.24,275
8268,2021-03-21,235.44,621
8269,2021-04-10,612.18,204
8270,2021-01-22,401.72,115
8271,2022-04-20,296.72,649
8272,2022-06-13,547.82,702
8273,2021-01-15,914.11,239
8274,2023-02-14,873.19,796
8275,2023-04-06,174.16,229
8276,2021-06-05,494.48,910
8277,2022-03-10,243.73,923
8278,2020-10-10,539.22,484
8279,2023-05-02,491.5,549
8280,2021-09-20,145.55,642
8281,2020-04-25,331.27,562
8282,2020-07-31,830.93,654
8283,2021-12-03,262.37,671
8284,2022-12-04,878.91,593
8285,2023-03-31,152.65,439
8286,2021-05-27,132.51,768
8287,2021-10-29,965.7,878
8288,2025-03-21,146.36,305
8289,2023-03-02,336.56,810
8290,2024-05-31,223.91,967
8291,2024-05-13,551.05,216
8292,2022-03-05,629.32,834
8293,2021-07-10,187.78,269
8294,2020-10-16,444.34,919
8295,2024-11-09,256.41,261
8296,2020-08-18,435.92,206
8297,2024-11-11,41.1,795
8298,2023-12-04,132.32,447
8299,2024-04-20,896.91,747
8300,2024-05-17,304.0,125
8301,2024-03-20,752.87,838
8302,2022-01-23,997.75,952
8303,2024-10-23,647.6,487
8304,2020-06-24,37.56,340
8305,2022-10-18,781.8,252
8306,2024-09-04,198.51,219
8307,2021-09-08,746.06,535
8308,2020-04-01,624.89,641
8309,2024-04-12,707.26,374
8310,2023-08-21,489.74,719
8311,2020-01-21,696.71,771
8312,2021-12-07,861.1,243
8313,2025-03-20,55.44,210
8314,2022-03-24,815.96,228
8315,2020-09-15,856.27,659
8316,2020-03-01,59.23,307
8317,2020-12-30,428.5,598
8318,2022-11-28,510.4,862
8319,2022-02-28,318.85,872
8320,2021-01-22,408.53,771
8321,2023-03-19,703.18,392
8322,2020-01-24,865.13,375
8323,2025-03-09,906.08,978
8324,2022-04-23,291.84,801
8325,2024-09-26,960.2,127
8326,2021-06-18,889.76,360
8327,2021-11-20,219.65,604
8328,2020-12-16,798.19,234
8329,2023-06-17,307.67,784
8330,2023-07-05,77.38,190
8331,2023-10-03,472.56,201
8332,2024-05-05,286.2,251
8333,2021-08-04,193.34,397
8334,2024-01-24,964.87,566
8335,2023-09-18,968.54,832
8336,2020-08-06,36.88,959
8337,2023-03-28,836.33,663
8338,2023-12-31,521.32,878
8339,2024-11-06,588.87,103
8340,2023-12-16,515.47,653
8341,2023-09-01,475.81,142
8342,2022-02-13,849.69,408
8343,2022-09-14,566.56,425
8344,2023-06-23,270.11,727
8345,2022-06-13,996.34,848
8346,2021-09-06,763.71,922
8347,2024-01-13,359.42,271
8348,2020-04-14,806.8,570
8349,2021-05-01,321.3,658
8350,2021-02-26,343.89,727
8351,2021-11-12,888.54,863
8352,2020-04-29,999.1,444
8353,2021-12-25,426.66,513
8354,2020-10-07,561.67,494
8355,2020-05-09,563.91,805
8356,2023-12-07,96.35,348
8357,2024-08-12,325.82,419
8358,2021-03-27,186.19,325
8359,2021-06-13,241.26,904
8360,2022-03-18,967.77,329
8361,2023-07-03,217.53,713
8362,2020-01-03,162.01,810
8363,2021-06-01,942.39,376
8364,2021-10-05,472.24,226
8365,2020-01-07,59.53,850
8366,2024-01-17,161.0,410
8367,2021-03-11,319.96,802
8368,2022-03-08,27.74,318
8369,2020-04-21,149.24,520
8370,2023-11-03,702.14,233
8371,2020-05-17,706.09,194
8372,2023-03-10,982.56,956
8373,2025-01-09,213.9,320
8374,2020-05-30,889.07,305
8375,2021-07-02,252.28,226
8376,2024-09-09,481.56,770
8377,2020-09-19,964.35,877
8378,2024-09-20,579.53,119
8379,2020-08-29,332.2,342
8380,2021-08-06,92.77,651
8381,2023-06-08,206.49,177
8382,2021-03-13,100.82,735
8383,2022-04-06,873.82,334
8384,2022-06-16,933.96,966
8385,2023-11-26,179.29,201
8386,2021-06-04,319.77,703
8387,2020-11-30,465.72,543
8388,2020-06-17,65.23,835
8389,2024-10-28,726.36,306
8390,2020-07-16,943.86,989
8391,2021-07-17,814.55,913
8392,2021-01-25,704.61,786
8393,2020-04-07,95.59,406
8394,2024-01-10,812.88,680
8395,2022-01-24,128.59,838
8396,2022-07-19,624.06,647
8397,2022-06-13,318.1,408
8398,2021-05-11,576.27,315
8399,2024-01-19,348.85,803
8400,2020-06-14,704.52,682
8401,2024-07-30,112.02,395
8402,2025-01-25,585.43,516
8403,2024-08-18,879.02,485
8404,2022-08-22,73.89,517
8405,2023-06-23,185.4,969
8406,2021-01-22,499.42,324
8407,2025-02-14,586.35,523
8408,2022-08-22,791.91,988
8409,2023-11-24,354.07,501
8410,2021-11-20,337.5,200
8411,2020-02-28,411.33,460
8412,2024-03-20,258.61,214
8413,2022-09-18,417.93,785
8414,2022-10-27,903.23,574
8415,2022-03-15,933.76,315
8416,2021-05-26,129.95,653
8417,2021-06-30,94.01,732
8418,2022-07-02,804.37,266
8419,2023-02-17,328.38,744
8420,2021-12-25,509.22,117
8421,2023-03-01,151.46,978
8422,2020-08-19,578.05,849
8423,2021-10-17,797.59,101
8424,2023-08-13,121.86,598
8425,2024-10-04,96.91,727
8426,2022-03-23,814.3,181
8427,2020-01-24,583.8,841
8428,2025-02-20,177.3,438
8429,2020-04-25,448.89,402
8430,2022-10-05,535.3,642
8431,2023-03-13,368.77,345
8432,2023-09-06,46.62,573
8433,2024-06-28,560.36,267
8434,2022-06-06,701.46,578
8435,2023-04-05,661.83,985
8436,2021-08-05,578.1,522
8437,2020-08-07,973.18,677
8438,2021-03-14,755.9,127
8439,2020-05-23,566.12,107
8440,2024-05-10,571.24,135
8441,2024-11-27,623.77,621
8442,2023-01-17,917.02,481
8443,2024-07-29,130.75,214
8444,2023-11-29,682.69,639
8445,2022-06-24,779.08,473
8446,2024-06-06,633.08,246
8447,2021-06-28,277.61,602
8448,2022-12-27,994.15,397
8449,2022-05-17,267.68,397
8450,2020-02-21,500.81,187
8451,2020-10-09,960.46,139
8452,2022-07-28,478.82,852
8453,2023-04-11,474.06,723
8454,2020-11-09,792.1,426
8455,2022-08-28,949.64,975
8456,2024-08-20,505.31,249
8457,2022-10-29,840.17,481
8458,2022-03-18,634.36,917
8459,2020-03-04,904.36,311
8460,2021-07-07,435.36,654
8461,2024-09-11,415.99,173
8462,2020-08-16,605.37,673
8463,2022-04-06,13.12,828
8464,2020-12-06,921.25,768
8465,2023-07-10,134.34,237
8466,2021-06-17,776.08,176
8467,2022-11-01,916.83,241
8468,2021-04-03,849.31,480
8469,2024-08-23,714.06,429
8470,2021-09-11,662.84,684
8471,2021-12-22,851.83,664
8472,2022-04-06,402.6,784
8473,2022-10-04,230.36,357
8474,2020-02-03,742.38,573
8475,2020-07-24,208.84,105
8476,2020-07-03,464.15,625
8477,2020-06-25,746.41,534
8478,2023-04-01,217.77,992
8479,2022-09-11,964.24,759
8480,2020-11-11,218.59,794
8481,2021-08-05,604.23,312
8482,2024-10-29,811.31,837
8483,2022-11-27,333.26,844
8484,2022-06-11,735.88,115
8485,2024-01-03,94.34,188
8486,2022-05-28,38.6,902
8487,2020-10-03,606.69,379
8488,2024-07-11,122.67,248
8489,2023-05-01,325.94,435
8490,2024-04-29,359.47,950
8491,2023-03-11,27.54,332
8492,2022-01-24,115.52,108
8493,2020-06-02,362.71,450
8494,2021-10-04,597.86,139
8495,2020-12-31,428.73,855
8496,2022-10-10,199.81,203
8497,2021-07-02,500.83,458
8498,2025-03-26,619.65,820
8499,2020-08-07,775.21,667
8500,2024-05-05,909.14,691
8501,2021-02-26,293.29,541
8502,2024-01-21,164.85,841
8503,2025-03-29,601.58,731
8504,2021-04-08,599.58,911
8505,2020-09-29,234.29,291
8506,2022-11-18,475.56,368
8507,2024-09-14,541.59,575
8508,2022-06-18,816.69,677
8509,2020-06-04,460.99,285
8510,2023-10-23,654.77,552
8511,2020-02-03,46.65,772
8512,2023-04-18,16.11,582
8513,2021-02-19,675.72,538
8514,2025-01-04,81.33,629
8515,2023-07-29,900.82,634
8516,2023-03-06,939.73,720
8517,2023-12-19,424.63,628
8518,2022-10-25,71.13,960
8519,2020-07-31,940.26,212
8520,2022-06-16,912.42,150
8521,2020-03-27,739.85,276
8522,2022-09-09,347.74,955
8523,2024-06-09,659.71,359
8524,2023-12-27,202.94,570
8525,2021-06-11,542.26,652
8526,2020-04-20,290.24,490
8527,2024-03-03,825.6,958
8528,2020-10-02,682.59,239
8529,2024-04-08,854.66,393
8530,2021-02-28,758.2,327
8531,2023-03-21,506.52,821
8532,2024-07-13,468.49,848
8533,2022-09-20,577.14,721
8534,2025-04-28,673.34,875
8535,2020-06-06,178.44,212
8536,2021-08-09,852.06,700
8537,2023-10-03,113.85,705
8538,2022-12-26,417.97,889
8539,2021-11-20,807.87,154
8540,2022-06-19,602.28,325
8541,2025-03-20,858.24,559
8542,2022-05-06,810.13,803
8543,2020-03-11,807.46,525
8544,2020-09-01,656.42,148
8545,2021-05-09,161.37,531
8546,2020-01-20,351.58,514
8547,2020-08-11,957.06,899
8548,2021-07-26,104.4,910
8549,2022-09-18,933.99,915
8550,2025-03-18,481.62,344
8551,2024-09-11,869.81,270
8552,2021-09-05,676.03,942
8553,2022-06-05,630.52,250
8554,2024-07-03,295.76,308
8555,2023-03-05,200.74,294
8556,2020-08-06,157.66,853
8557,2023-06-05,273.6,793
8558,2021-09-10,10.11,608
8559,2023-08-15,971.91,947
8560,2024-03-25,198.02,925
8561,2020-10-14,505.99,391
8562,2021-02-26,983.47,188
8563,2024-06-23,911.55,543
8564,2020-01-21,343.39,457
8565,2021-02-14,793.99,168
8566,2023-01-07,245.7,938
8567,2023-05-06,948.92,644
8568,2022-12-18,998.22,764
8569,2021-09-06,494.79,437
8570,2020-12-26,973.02,687
8571,2022-05-26,342.43,626
8572,2021-12-30,572.41,571
8573,2022-03-30,688.16,605
8574,2025-01-03,384.23,436
8575,2022-12-14,804.08,328
8576,2020-12-07,921.51,755
8577,2023-01-25,188.65,665
8578,2024-10-16,161.35,997
8579,2022-08-19,837.09,604
8580,2024-05-28,378.25,485
8581,2022-11-20,500.65,766
8582,2023-12-07,420.92,663
8583,2024-06-14,643.99,587
8584,2022-01-02,922.84,940
8585,2020-10-10,834.96,589
8586,2024-11-15,824.48,540
8587,2021-09-19,702.85,123
8588,2021-10-28,906.17,526
8589,2022-12-29,76.8,390
8590,2024-08-07,537.65,402
8591,2020-06-19,979.71,365
8592,2020-11-02,970.39,216
8593,2022-07-02,758.46,875
8594,2020-06-18,403.89,850
8595,2020-05-11,948.06,862
8596,2022-08-21,414.26,709
8597,2023-11-03,188.09,390
8598,2024-11-29,579.35,608
8599,2021-06-29,280.61,234
8600,2021-10-05,789.09,952
8601,2024-06-23,67.96,216
8602,2023-07-27,885.22,412
8603,2021-03-10,49.21,977
8604,2022-12-30,214.62,155
8605,2023-01-06,470.57,263
8606,2021-09-09,313.09,672
8607,2025-02-14,240.25,708
8608,2024-06-14,706.33,662
8609,2021-06-18,987.7,288
8610,2022-03-16,209.43,540
8611,2023-09-15,55.44,784
8612,2023-01-03,729.9,590
8613,2022-02-15,697.21,233
8614,2021-12-03,609.3,552
8615,2023-03-21,56.67,663
8616,2020-03-11,493.17,377
8617,2020-07-27,508.42,808
8618,2022-12-25,299.25,348
8619,2021-01-13,910.28,867
8620,2021-06-03,79.31,439
8621,2024-05-06,185.91,855
8622,2024-06-22,249.17,850
8623,2022-02-16,210.34,789
8624,2020-02-19,646.8,182
8625,2022-06-17,155.39,134
8626,2020-06-23,968.18,880
8627,2024-12-19,791.88,143
8628,2024-03-25,279.26,767
8629,2020-01-19,569.52,695
8630,2024-11-17,394.74,868
8631,2021-08-13,52.08,440
8632,2023-11-19,960.23,403
8633,2025-04-01,863.7,279
8634,2025-03-31,393.83,159
8635,2023-09-08,812.75,331
8636,2020-03-06,949.19,916
8637,2022-06-15,82.37,972
8638,2024-05-31,423.22,133
8639,2021-11-11,55.5,649
8640,2021-02-24,218.59,202
8641,2025-01-08,69.09,399
8642,2022-08-22,861.9,783
8643,2024-04-26,818.25,693
8644,2023-04-22,395.47,584
8645,2022-02-15,860.17,837
8646,2025-03-24,716.5,111
8647,2021-10-30,193.71,270
8648,2020-05-01,674.16,628
8649,2022-07-25,533.78,331
8650,2023-07-14,43.68,242
8651,2023-05-06,740.62,768
8652,2022-04-23,155.18,495
8653,2020-10-25,915.84,987
8654,2022-08-18,961.25,532
8655,2024-11-21,842.51,551
8656,2025-01-09,214.41,811
8657,2020-01-02,785.89,595
8658,2022-05-15,586.22,809
8659,2024-04-25,692.06,553
8660,2021-08-25,595.36,864
8661,2023-03-21,450.69,120
8662,2022-08-25,204.51,227
8663,2020-10-27,275.2,470
8664,2024-12-24,144.39,928
8665,2020-06-28,551.27,169
8666,2024-01-18,776.33,105
8667,2023-07-13,913.83,557
8668,2025-03-05,480.42,239
8669,2024-09-13,458.63,862
8670,2021-05-13,791.45,292
8671,2021-09-11,992.73,122
8672,2021-05-15,349.18,300
8673,2021-04-30,472.87,723
8674,2024-11-18,649.3,569
8675,2023-09-20,974.89,669
8676,2022-12-06,726.3,171
8677,2022-07-29,740.24,630
8678,2020-01-07,816.39,319
8679,2021-01-24,642.72,394
8680,2020-07-30,224.79,874
8681,2020-06-25,743.32,272
8682,2023-08-15,899.48,943
8683,2021-04-17,209.53,253
8684,2021-06-02,474.11,467
8685,2024-02-22,233.24,424
8686,2021-01-04,485.77,942
8687,2022-10-04,392.69,915
8688,2020-08-11,573.22,927
8689,2022-04-25,28.44,939
8690,2025-02-16,759.46,409
8691,2020-03-06,330.74,519
8692,2022-05-06,447.92,307
8693,2024-04-03,832.59,699
8694,2020-06-18,998.03,985
8695,2024-07-24,287.27,385
8696,2024-05-31,611.24,522
8697,2021-03-26,813.26,214
8698,2022-09-05,414.97,522
8699,2020-10-13,803.47,813
8700,2021-09-15,614.29,611
8701,2021-11-01,451.82,541
8702,2024-04-15,366.74,393
8703,2020-05-25,233.79,271
8704,2025-01-27,303.6,386
8705,2024-06-21,219.5,653
8706,2024-05-26,188.62,939
8707,2024-08-28,426.87,912
8708,2024-07-22,904.24,735
8709,2022-01-27,376.66,561
8710,2022-10-15,194.52,154
8711,2021-03-04,131.52,636
8712,2022-04-27,507.0,480
8713,2020-11-13,729.23,140
8714,2020-09-11,237.42,561
8715,2020-10-23,849.79,326
8716,2022-04-29,879.54,860
8717,2024-01-23,328.62,138
8718,2024-03-18,51.11,505
8719,2022-05-25,184.42,524
8720,2021-09-24,809.52,880
8721,2022-07-26,692.33,153
8722,2023-02-05,911.96,612
8723,2021-09-14,691.04,916
8724,2020-04-13,417.78,430
8725,2020-12-01,860.8,443
8726,2022-12-09,886.59,619
8727,2024-10-14,677.43,150
8728,2021-02-18,818.91,991
8729,2021-07-08,524.27,345
8730,2023-07-18,101.27,161
8731,2020-08-21,439.65,417
8732,2023-05-16,594.04,727
8733,2024-10-24,186.0,208
8734,2021-08-27,544.95,457
8735,2022-04-19,674.77,959
8736,2023-02-18,313.83,212
8737,2025-03-10,890.88,785
8738,2022-01-28,614.38,205
8739,2020-04-02,918.52,666
8740,2020-08-06,605.69,545
8741,2023-02-18,743.61,727
8742,2024-12-26,943.23,726
8743,2021-04-24,81.93,406
8744,2024-11-01,962.29,232
8745,2024-12-05,619.79,526
8746,2023-09-09,542.71,861
8747,2023-05-25,258.38,461
8748,2025-03-06,811.16,124
8749,2021-10-25,823.34,385
8750,2022-04-04,574.51,685
8751,2023-06-22,945.96,273
8752,2020-12-19,765.02,560
8753,2024-05-07,935.13,570
8754,2022-03-20,108.55,672
8755,2021-01-27,71.78,633
8756,2023-06-30,256.65,590
8757,2024-04-02,993.0,157
8758,2025-04-24,860.45,207
8759,2024-09-20,480.07,517
8760,2022-11-08,806.86,926
8761,2023-10-16,977.14,506
8762,2021-07-16,858.68,192
8763,2022-10-03,231.99,192
8764,2020-02-05,516.36,510
8765,2021-06-22,401.86,803
8766,2023-04-10,765.06,625
8767,2021-09-23,826.35,842
8768,2025-03-30,983.73,616
8769,2024-10-31,643.59,344
8770,2023-10-12,486.83,178
8771,2020-03-24,417.75,852
8772,2023-12-29,522.75,179
8773,2025-03-17,570.66,602
8774,2023-10-09,357.03,818
8775,2024-07-26,976.31,567
8776,2023-05-09,314.07,546
8777,2023-05-21,397.03,305
8778,2025-04-26,180.75,651
8779,2022-03-03,637.28,880
8780,2022-02-08,862.63,591
8781,2023-02-28,15.1,731
8782,2024-02-09,225.4,458
8783,2022-06-13,342.09,584
